Ensembl ID	Gene ID	Symbol	Family	Type	Alias
ENSG00000198146	54989.0	ZNF770		ChroRemod	zf-C2H2
ENSG00000198153	100129842.0	ZNF737		ChroRemod	zf-C2H2
ENSG00000198169	90987.0	ZNF251		ChroRemod	zf-C2H2
ENSG00000198182	84775.0	ZNF607		ChroRemod	zf-C2H2
ENSG00000198185	55713.0	ZNF334		ChroRemod	zf-C2H2
ENSG00000198205	7789.0	ZXDA		ChroRemod	zf-C2H2
ENSG00000198298	220992.0	ZNF485		ChroRemod	zf-C2H2
ENSG00000198300	23619.0	ZIM2		ChroRemod	zf-C2H2
ENSG00000198300	5178.0	PEG3		ChroRemod	zf-C2H2
ENSG00000198315	7745.0	ZNF192		ChroRemod	zf-C2H2
ENSG00000198342	79973.0	ZNF442		ChroRemod	zf-C2H2
ENSG00000198346	126017.0	ZNF813		ChroRemod	zf-C2H2
ENSG00000198393	7574.0	ZNF26		ChroRemod	zf-C2H2
ENSG00000198416				ChroRemod	zf-C2H2
ENSG00000198429	7620.0	ZNF69		ChroRemod	zf-C2H2
ENSG00000198440	147949.0	ZNF583		ChroRemod	zf-C2H2
ENSG00000198453	374900.0	ZNF568		ChroRemod	zf-C2H2
ENSG00000198455	158586.0	ZXDB		ChroRemod	zf-C2H2
ENSG00000198464	147657.0	ZNF480		ChroRemod	zf-C2H2
ENSG00000198466	84914.0	ZNF587		ChroRemod	zf-C2H2
ENSG00000198482	388558.0	ZNF808		ChroRemod	zf-C2H2
ENSG00000198521	7594.0	ZNF43		ChroRemod	zf-C2H2
ENSG00000198538	7576.0	ZNF28		ChroRemod	zf-C2H2
ENSG00000198551	199692.0	ZNF627		ChroRemod	zf-C2H2
ENSG00000198556	285989.0	ZNF789		ChroRemod	zf-C2H2
ENSG00000198580				ChroRemod	zf-C2H2
ENSG00000198597	9745.0	ZNF536		ChroRemod	zf-C2H2
ENSG00000198633	147658.0	ZNF534		ChroRemod	zf-C2H2
ENSG00000198740	22834.0	ZNF652		ChroRemod	zf-C2H2
ENSG00000198795	25925.0	ZNF521		ChroRemod	zf-C2H2
ENSG00000198816	140467.0	ZNF358		ChroRemod	zf-C2H2
ENSG00000198939	80108.0	ZFP2		ChroRemod	zf-C2H2
ENSG00000203326				ChroRemod	zf-C2H2
ENSG00000204335	389058.0	SP5		ChroRemod	zf-C2H2
ENSG00000204514	730051.0	ZNF814		ChroRemod	zf-C2H2
ENSG00000204517				ChroRemod	zf-C2H2
ENSG00000204519	90233.0	ZNF551		ChroRemod	zf-C2H2
ENSG00000204524	390980.0	ZNF805		ChroRemod	zf-C2H2
ENSG00000204532	649137.0	ZSCAN5C		ChroRemod	zf-C2H2
ENSG00000204604	90333.0	ZNF468		ChroRemod	zf-C2H2
ENSG00000204611	90317.0	ZNF616		ChroRemod	zf-C2H2
ENSG00000204644	346171.0	ZFP57		ChroRemod	zf-C2H2
ENSG00000204920	7711.0	ZNF155		ChroRemod	zf-C2H2
ENSG00000204946	100289678.0	ZNF783		ChroRemod	zf-C2H2
ENSG00000204947	155054.0	ZNF425		ChroRemod	zf-C2H2
ENSG00000206510				ChroRemod	zf-C2H2
ENSG00000213015	51157.0	ZNF580		ChroRemod	zf-C2H2
ENSG00000213020	81856.0	ZNF611		ChroRemod	zf-C2H2
ENSG00000213096	9534.0	ZNF254		ChroRemod	zf-C2H2
ENSG00000213297	90589.0	ZNF625		ChroRemod	zf-C2H2
ENSG00000213762	7693.0	ZNF134		ChroRemod	zf-C2H2
ENSG00000213799	91664.0	ZNF845		ChroRemod	zf-C2H2
ENSG00000213967				ChroRemod	zf-C2H2
ENSG00000213973	7652.0	ZNF99		ChroRemod	zf-C2H2
ENSG00000213976				ChroRemod	zf-C2H2
ENSG00000213988	56242.0	ZNF253		ChroRemod	zf-C2H2
ENSG00000213988	7643.0	ZNF90		ChroRemod	zf-C2H2
ENSG00000213988	81931.0	ZNF93		ChroRemod	zf-C2H2
ENSG00000213988	90649.0	ZNF486		ChroRemod	zf-C2H2
ENSG00000214022	29803.0	REPIN1		ChroRemod	zf-C2H2
ENSG00000214029				ChroRemod	zf-C2H2
ENSG00000214534	100131539.0	LOC100131539		ChroRemod	zf-C2H2
ENSG00000215339				ChroRemod	zf-C2H2
ENSG00000215343	728957.0	ZNF705D		ChroRemod	zf-C2H2
ENSG00000215356	100132396.0	LOC100132396		ChroRemod	zf-C2H2
ENSG00000215372	100131980.0	ZNF705G		ChroRemod	zf-C2H2
ENSG00000215397	85508.0	SCRT2		ChroRemod	zf-C2H2
ENSG00000215421	55628.0	ZNF407		ChroRemod	zf-C2H2
ENSG00000217236	100131390.0	SP9		ChroRemod	zf-C2H2
ENSG00000218497				ChroRemod	zf-C2H2
ENSG00000218891	163033.0	ZNF579		ChroRemod	zf-C2H2
ENSG00000219492				ChroRemod	zf-C2H2
ENSG00000221923	400713.0	ZNF880		ChroRemod	zf-C2H2
ENSG00000221994	57232.0	ZNF630		ChroRemod	zf-C2H2
ENSG00000223547	284391.0	ZNF844		ChroRemod	zf-C2H2
ENSG00000223687				ChroRemod	zf-C2H2
ENSG00000223852				ChroRemod	zf-C2H2
ENSG00000223858				ChroRemod	zf-C2H2
ENSG00000224689				ChroRemod	zf-C2H2
ENSG00000225351				ChroRemod	zf-C2H2
ENSG00000225614	84627.0	ZNF469		ChroRemod	zf-C2H2
ENSG00000226858				ChroRemod	zf-C2H2
ENSG00000227124	100131827.0	ZNF717		ChroRemod	zf-C2H2
ENSG00000227571	100133142.0	ZNF865		ChroRemod	zf-C2H2
ENSG00000227858				ChroRemod	zf-C2H2
ENSG00000229631				ChroRemod	zf-C2H2
ENSG00000229676	57615.0	ZNF492		ChroRemod	zf-C2H2
ENSG00000229809	146542.0	ZNF688		ChroRemod	zf-C2H2
ENSG00000230766				ChroRemod	zf-C2H2
ENSG00000230797	404281.0	YY2		ChroRemod	zf-C2H2
ENSG00000232099				ChroRemod	zf-C2H2
ENSG00000232371	729747.0	ZNF878		ChroRemod	zf-C2H2
ENSG00000233831				ChroRemod	zf-C2H2
ENSG00000234284	345462.0	ZNF879		ChroRemod	zf-C2H2
ENSG00000234444	728927.0	ZNF736		ChroRemod	zf-C2H2
ENSG00000234669				ChroRemod	zf-C2H2
ENSG00000235109	64288.0	ZNF323		ChroRemod	zf-C2H2
ENSG00000235178				ChroRemod	zf-C2H2
ENSG00000235589				ChroRemod	zf-C2H2
ENSG00000236220				ChroRemod	zf-C2H2
ENSG00000236575				ChroRemod	zf-C2H2
ENSG00000242852	163051.0	ZNF709		ChroRemod	zf-C2H2
ENSG00000243660				ChroRemod	zf-C2H2
ENSG00000243943	84450.0	ZNF512		ChroRemod	zf-C2H2
ENSG00000245680	92285.0	ZNF585B		ChroRemod	zf-C2H2
ENSG00000249233	7710.0	ZNF154		ChroRemod	zf-C2H2
ENSG00000249471	388569.0	ZNF324B		ChroRemod	zf-C2H2
ENSG00000249709	163050.0	ZNF564		ChroRemod	zf-C2H2
ENSG00000249760	284406.0	ZFP82		ChroRemod	zf-C2H2
ENSG00000250571	2738.0	GLI4		ChroRemod	zf-C2H2
ENSG00000251192	641339.0	ZNF674		ChroRemod	zf-C2H2
ENSG00000251247	25850.0	ZNF345		ChroRemod	zf-C2H2
ENSG00000251369	162972.0	ZNF550		ChroRemod	zf-C2H2
ENSG00000254004				ChroRemod	zf-C2H2
ENSG00000105610	10661.0	KLF1		ChroRemod	zf-C2H2
ENSG00000100811	7528.0	YY1		ChroRemod	zf-C2H2
ENSG00000136504	11143.0	MYST2		ChroRemod	zf-C2HC
ENSG00000147488	9705.0	ST18		ChroRemod	zf-C2HC
ENSG00000154655	91133.0	L3MBTL4		ChroRemod	zf-C2HC
ENSG00000186487	23040.0	MYT1L		ChroRemod	zf-C2HC
ENSG00000196132	4661.0	MYT1		ChroRemod	zf-C2HC
ENSG00000185513	26013.0	L3MBTL1		ChroRemod	zf-C2HC
ENSG00000057935	57504.0	MTA3		ChroRemod	zf-GATA
ENSG00000102145	2623.0	GATA1		ChroRemod	zf-GATA
ENSG00000104447	7227.0	TRPS1		ChroRemod	zf-GATA
ENSG00000107485	2625.0	GATA3		ChroRemod	zf-GATA
ENSG00000130700	140628.0	GATA5		ChroRemod	zf-GATA
ENSG00000136574	2626.0	GATA4		ChroRemod	zf-GATA
ENSG00000141448	2627.0	GATA6		ChroRemod	zf-GATA
ENSG00000143614	57459.0	GATAD2B		ChroRemod	zf-GATA
ENSG00000157259	57798.0	GATAD1		ChroRemod	zf-GATA
ENSG00000179348	2624.0	GATA2		ChroRemod	zf-GATA
ENSG00000182979	9112.0	MTA1		ChroRemod	zf-GATA
ENSG00000220201	100125288.0	ZGLP1		ChroRemod	zf-GATA
ENSG00000149480	9219.0	MTA2		ChroRemod	zf-GATA
ENSG00000142599	473.0	RERE		ChroRemod	zf-GATA
ENSG00000089486	29965.0	C16orf5		ChroRemod	zf-LITAF-like
ENSG00000189067	9516.0	LITAF		ChroRemod	zf-LITAF-like
ENSG00000033800	8554.0	PIAS1		ChroRemod	zf-MIZ
ENSG00000078043	9063.0	PIAS2		ChroRemod	zf-MIZ
ENSG00000105229	51588.0	PIAS4		ChroRemod	zf-MIZ
ENSG00000108175	57178.0	ZMIZ1		ChroRemod	zf-MIZ
ENSG00000122515	83637.0	ZMIZ2		ChroRemod	zf-MIZ
ENSG00000131788	10401.0	PIAS3		ChroRemod	zf-MIZ
ENSG00000134758	51444.0	RNF138		ChroRemod	zf-MIZ
ENSG00000086102	4799.0	NFX1		ChroRemod	zf-NF-X1
ENSG00000170448	152518.0	NFXL1		ChroRemod	zf-NF-X1
ENSG00000004487	23028.0	KDM1A		ChroRemod	AOF2;BHC110;KDM1;KIAA0601;LSD1
ENSG00000005339	1387.0	CREBBP		ChroRemod	CBP;KAT3A;RSTS
ENSG00000005483	55904.0	MLL5		ChroRemod	FLJ10078;FLJ14026;HDCMC04P;KMT2E;MGC70452
ENSG00000008382	84954.0	MPND		ChroRemod	FLJ14981
ENSG00000008838	9862.0	MED24		ChroRemod	ARC100;CRSP100;CRSP4;DRIP100;KIAA0130;MGC8748;THRAP4;TRAP100;hTRAP100
ENSG00000012048	672.0	BRCA1		ChroRemod	BRCAI;BRCC1;BROVCA1;IRIS;PNCA4;PSCP;RNF53
ENSG00000012822	57658.0	CALCOCO1		ChroRemod	Cocoa;KIAA1536;calphoglin
ENSG00000013561	9604.0	RNF14		ChroRemod	ARA54;FLJ26004;HFB30;TRIAD2
ENSG00000015153	10138.0	YAF2		ChroRemod	DKFZp779H1820;MGC41856
ENSG00000018408	25937.0	WWTR1		ChroRemod	DKFZp586I1419;FLJ27004;FLJ45718;TAZ
ENSG00000028839	9519.0	TBPL1		ChroRemod	MGC:8389;MGC:9620;STUD;TLF;TLP;TRF2
ENSG00000042429	9440.0	MED17		ChroRemod	CRSP6;CRSP77;DRIP80;FLJ10812;TRAP80
ENSG00000048052	9734.0	HDAC9		ChroRemod	DKFZp779K1053;HD7;HD7b;HD9;HDAC;HDAC7;HDAC7B;HDAC9B;HDAC9FL;HDRP;KIAA0744;MITR
ENSG00000054118	9967.0	THRAP3		ChroRemod	FLJ22082;MGC133082;MGC133083;TRAP150
ENSG00000061273	51564.0	HDAC7		ChroRemod	DKFZp586J0917;FLJ99588;HD7A;HDAC7A
ENSG00000063978	6047.0	RNF4		ChroRemod	SLX5;SNURF
ENSG00000064393	28996.0	HIPK2		ChroRemod	DKFZp686K02111;FLJ23711;PRO0593
ENSG00000064490	8625.0	RFXANK		ChroRemod	ANKRA1;BLS;F14150_1;MGC138628;RFX-B
ENSG00000065526	23013.0	SPEN		ChroRemod	HIAA0929;KIAA0929;MINT;RBM15C;SHARP
ENSG00000065717	7089.0	TLE2		ChroRemod	ESG;ESG2;FLJ41188;GRG2
ENSG00000069399	602.0	BCL3		ChroRemod	BCL4;D19S37
ENSG00000071282	29995.0	LMCD1		ChroRemod	-
ENSG00000071539	9319.0	TRIP13		ChroRemod	16E1BP
ENSG00000074319	7251.0	TSG101		ChroRemod	TSG10;VPS23
ENSG00000074800	2023.0	ENO1		ChroRemod	ENO1L1;MPB1;NNE;PPH
ENSG00000075856	9733.0	SART3		ChroRemod	DSAP1;KIAA0156;MGC138188;P100;RP11-13G14;TIP110;p110;p110(nrb)
ENSG00000077522	88.0	ACTN2		ChroRemod	CMD1AA
ENSG00000079785	1653.0	DDX1		ChroRemod	DBP-RB;UKVH5d
ENSG00000080603	10847.0	SRCAP		ChroRemod	DOMO1;EAF1;FLJ44499;KIAA0309;SWR1
ENSG00000080802	4850.0	CNOT4		ChroRemod	CLONE243;NOT4;NOT4H
ENSG00000080839	5933.0	RBL1		ChroRemod	CP107;MGC40006;PRB1;p107
ENSG00000082014	6604.0	SMARCD3		ChroRemod	BAF60C;CRACD3;MGC111010;Rsc6p
ENSG00000084676	8648.0	NCOA1		ChroRemod	F-SRC-1;KAT13A;MGC129719;MGC129720;RIP160;SRC1;bHLHe42;bHLHe74
ENSG00000085231	6880.0	TAF9		ChroRemod	AK6;CGI-137;CINAP;CIP;MGC1603;MGC3647;MGC5067;MGC:1603;MGC:3647;MGC:5067;TAF2G;T
ENSG00000087077	7205.0	TRIP6		ChroRemod	MGC10556;MGC10558;MGC29959;MGC3837;MGC4423;OIP-1;OIP1;TRIP-6;ZRP-1
ENSG00000087152	56970.0	ATXN7L3		ChroRemod	DKFZp761G2113
ENSG00000087191	5705.0	PSMC5		ChroRemod	S8;SUG-1;SUG1;TBP10;TRIP1;p45;p45/SUG
ENSG00000087842	8544.0	PIR		ChroRemod	-
ENSG00000088038	4849.0	CNOT3		ChroRemod	KIAA0691;LENG2;NOT3;NOT3H
ENSG00000088305	1789.0	DNMT3B		ChroRemod	ICF;M.HsaIIIB
ENSG00000089050	10741.0	RBBP9		ChroRemod	BOG;MGC9236;RBBP10
ENSG00000091138	1811.0	SLC26A3		ChroRemod	CLD;DRA
ENSG00000092377	90665.0	TBL1Y		ChroRemod	TBL1
ENSG00000099917	51586.0	MED15		ChroRemod	ARC105;CAG7A;CTG7A;DKFZp686A2214;DKFZp762B1216;FLJ42282;FLJ42935;PCQAP;TIG-1;TIG
ENSG00000100084		 		ChroRemod	 
ENSG00000100207	6942.0	TCF20		ChroRemod	AR1;KIAA0292;SPBP
ENSG00000100320	23543.0	RBFOX2		ChroRemod	FOX2;Fox-2;HNRBP2;HRNBP2;RBM9;RTA;dJ106I20.3;fxh
ENSG00000100393	2033.0	EP300		ChroRemod	KAT3B;RSTS2;p300
ENSG00000100395	83746.0	L3MBTL2		ChroRemod	H-l(3)mbt-l;L3MBT
ENSG00000100425	23774.0	BRD1		ChroRemod	BRL;BRPF1;BRPF2;DKFZp686F0325
ENSG00000100603	22938.0	SNW1		ChroRemod	Bx42;MGC119379;NCOA-62;PRPF45;Prp45;SKIIP;SKIP
ENSG00000100815	9321.0	TRIP11		ChroRemod	ACG1A;CEV14;GMAP-210;TRIP230
ENSG00000100823	328.0	APEX1		ChroRemod	APE;APE1;APEN;APEX;APX;HAP1;REF1
ENSG00000100906	4792.0	NFKBIA		ChroRemod	IKBA;MAD-3;NFKBI
ENSG00000101161	24148.0	PRPF6		ChroRemod	ANT-1;C20orf14;Prp6;TOM;U5-102K;hPrp6
ENSG00000101255	57761.0	TRIB3		ChroRemod	C20orf97;NIPK;SINK;SKIP3;TRB3
ENSG00000101577	9663.0	LPIN2		ChroRemod	KIAA0249
ENSG00000101849	6907.0	TBL1X		ChroRemod	EBI;SMAP55;TBL1
ENSG00000102103	10084.0	PQBP1		ChroRemod	MRX55;MRXS3;MRXS8;NPW38;RENS1;SHS
ENSG00000102243	51442.0	VGLL1		ChroRemod	TDU;VGL1
ENSG00000103313	4210.0	MEFV		ChroRemod	FMF;MEF;MGC126560;MGC126586;TRIM20
ENSG00000103316	1428.0	CRYM		ChroRemod	DFNA40;THBP
ENSG00000103479	5934.0	RBL2		ChroRemod	FLJ26459;P130;Rb2
ENSG00000103671	9325.0	TRIP4		ChroRemod	ASC-1;HsT17391
ENSG00000104064	2553.0	GABPB1		ChroRemod	BABPB2;E4TF1;E4TF1-47;E4TF1-53;E4TF1B;GABPB;GABPB2;NRF2B1;NRF2B2
ENSG00000104825	4793.0	NFKBIB		ChroRemod	IKBB;TRIP9
ENSG00000104881	10848.0	PPP1R13L		ChroRemod	IASPP;NKIP1;RAI
ENSG00000104964	166.0	AES		ChroRemod	AES-1;AES-2;ESP1;GRG;GRG5;TLE5
ENSG00000104976	6618.0	SNAPC2		ChroRemod	PTFDELTA;SNAP45
ENSG00000105085	9441.0	MED26		ChroRemod	CRSP7;CRSP70
ENSG00000105173	898.0	CCNE1		ChroRemod	CCNE
ENSG00000105176	8725.0	C19orf2		ChroRemod	FLJ10575;NNX3;RMP;URI
ENSG00000105204	9149.0	DYRK1B		ChroRemod	MIRK
ENSG00000105662	23373.0	CRTC1		ChroRemod	FLJ14027;KIAA0616;MECT1;TORC1;WAMTP1
ENSG00000106624	165.0	AEBP1		ChroRemod	ACLP;FLJ33612
ENSG00000107223	8721.0	EDF1		ChroRemod	EDF-1;MBF1;MGC9058
ENSG00000107438	9124.0	PDLIM1		ChroRemod	CLIM1;CLP-36;CLP36;hCLIM1
ENSG00000107882	51684.0	SUFU		ChroRemod	PRO1280;SUFUH;SUFUXL
ENSG00000108510	9969.0	MED13		ChroRemod	ARC250;DRIP250;HSPC221;KIAA0593;THRAP1;TRAP240
ENSG00000108604	6603.0	SMARCD2		ChroRemod	BAF60B;CRACD2;Rsc6p
ENSG00000108654	1655.0	DDX5		ChroRemod	DKFZp434E109;DKFZp686J01190;G17P1;HLR1;HUMP68;p68
ENSG00000109819	10891.0	PPARGC1A		ChroRemod	LEM6;PGC-1(alpha);PGC-1v;PGC1;PGC1A;PPARGC1
ENSG00000109854	10553.0	HTATIP2		ChroRemod	CC3;FLJ26963;SDR44U1;TIP30
ENSG00000110711	9049.0	AIP		ChroRemod	ARA9;FKBP16;FKBP37;SMTPHN;XAP2
ENSG00000110777	5450.0	POU2AF1		ChroRemod	BOB1;OBF-1;OBF1;OCAB
ENSG00000110801	5715.0	PSMD9		ChroRemod	MGC8644;Rpn4;p27
ENSG00000111530	55832.0	CAND1		ChroRemod	DKFZp434M1414;FLJ10114;FLJ10929;FLJ38691;FLJ90441;KIAA0829;TIP120;TIP120A
ENSG00000111653	51147.0	ING4		ChroRemod	MGC12557;my036;p29ING4
ENSG00000111676	1822.0	ATN1		ChroRemod	B37;D12S755E;DRPLA;HRS;NOD
ENSG00000111727	29915.0	HCFC2		ChroRemod	FLJ94012;HCF-2;HCF2
ENSG00000111802	51567.0	TDP2		ChroRemod	AD022;EAP2;MGC111021;MGC9099;TTRAP;dJ30M3.3
ENSG00000112214	9457.0	FHL5		ChroRemod	ACT;FLJ33049;KIAA0776;RP3-393D12.2;dJ393D12.2
ENSG00000112282	9439.0	MED23		ChroRemod	ARC130;CRSP130;CRSP133;CRSP3;DKFZp434H0117;DRIP130;SUR-2;SUR2
ENSG00000112312	51053.0	GMNN		ChroRemod	Gem;RP3-369A17.3
ENSG00000113108	10307.0	APBB3		ChroRemod	FE65L2;MGC150555;MGC87674;SRA
ENSG00000113645	23286.0	WWC1		ChroRemod	FLJ10865;FLJ23369;HBEBP3;HBEBP36;KIAA0869;KIBRA
ENSG00000113649	10915.0	TCERG1		ChroRemod	CA150;MGC133200;TAF2S;Urn1
ENSG00000114062	7337.0	UBE3A		ChroRemod	ANCR;AS;E6-AP;EPVE6AP;FLJ26981;HPVE6A
ENSG00000115041	30818.0	KCNIP3		ChroRemod	CSEN;DREAM;KCHIP3;MGC18289
ENSG00000115484	10575.0	CCT4		ChroRemod	CCT-DELTA;Cctd;MGC126164;MGC126165;SRB
ENSG00000115641	2274.0	FHL2		ChroRemod	AAG11;DRAL;FHL-2;SLIM-3;SLIM3
ENSG00000116016	2034.0	EPAS1		ChroRemod	ECYT4;HIF2A;HLF;MOP2;PASD2;bHLHe73
ENSG00000116237	23463.0	ICMT		ChroRemod	HSTE14;MGC39955;MST098;MSTP098;PCCMT;PCMT;PPMT
ENSG00000116455	79084.0	WDR77		ChroRemod	MEP50;MGC2722;Nbla10071;RP11-552M11.3;p44
ENSG00000117222	5929.0	RBBP5		ChroRemod	RBQ3;SWD1
ENSG00000118412	9994.0	CASP8AP2		ChroRemod	CED-4;FLASH;FLJ11208;KIAA1315;RIP25
ENSG00000119401	22954.0	TRIM32		ChroRemod	BBS11;HT2A;LGMD2H;TATIP
ENSG00000119760	9913.0	SUPT7L		ChroRemod	KIAA0764;MGC90306;SPT7L;STAF65;STAF65(gamma);STAF65G;SUPT7H
ENSG00000120533	56943.0	ENY2		ChroRemod	FLJ20480;e(y)2
ENSG00000121022	10987.0	COPS5		ChroRemod	CSN5;JAB1;MGC3149;MOV-34;SGN5
ENSG00000121481	6045.0	RNF2		ChroRemod	BAP-1;BAP1;DING;HIPI3;RING1B;RING2
ENSG00000122779	8805.0	TRIM24		ChroRemod	PTC6;RNF82;TF1A;TIF1;TIF1A;TIF1ALPHA;hTIF1
ENSG00000123064	79039.0	DDX54		ChroRemod	DP97;MGC2835
ENSG00000123143	5585.0	PKN1		ChroRemod	DBK;MGC46204;PAK-1;PAK1;PKN;PKN-ALPHA;PRK1;PRKCL1
ENSG00000123240	10133.0	OPTN		ChroRemod	ALS12;FIP2;GLC1E;HIP7;HYPL;NRP;TFIIIA-INTP
ENSG00000123349	5204.0	PFDN5		ChroRemod	MGC5329;MGC71907;MM-1;MM1;PFD5
ENSG00000123609	9111.0	NMI		ChroRemod	-
ENSG00000124151	8202.0	NCOA3		ChroRemod	ACTR;AIB-1;AIB1;CAGH16;CTG26;KAT13B;MGC141848;RAC3;SRC-3;SRC3;TNRC14;TNRC16;TRAM
ENSG00000124422	23326.0	USP22		ChroRemod	KIAA1063;USP3L
ENSG00000125107	23019.0	CNOT1		ChroRemod	CDC39;DKFZp686E0722;DKFZp686O168;FLJ36492;FLJ90644;KIAA1007;NOT1;NOT1H
ENSG00000125651	2962.0	GTF2F1		ChroRemod	BTF4;RAP74;TF2F1;TFIIF
ENSG00000125686	5469.0	MED1		ChroRemod	CRSP1;CRSP200;DRIP205;DRIP230;MGC71488;PBP;PPARBP;PPARGBP;RB18A;TRAP220;TRIP2
ENSG00000125733	9322.0	TRIP10		ChroRemod	CIP4;HSTP;STOT;STP
ENSG00000125931	4435.0	CITED1		ChroRemod	MSG1
ENSG00000126733	117154.0	DACH2		ChroRemod	FLJ31391;MGC138545
ENSG00000126752	6756.0	SSX1		ChroRemod	CT5.1;MGC150425;MGC5162;SSRC
ENSG00000127511	23309.0	SIN3B		ChroRemod	KIAA0700
ENSG00000129170	8048.0	CSRP3		ChroRemod	CLP;CMD1M;CMH12;CRP3;LMO4;MGC14488;MGC61993;MLP
ENSG00000129465	11035.0	RIPK3		ChroRemod	RIP3
ENSG00000130589	85441.0	PRIC285		ChroRemod	FLJ00244;KIAA1769;MGC132634;MGC138228;PDIP-1
ENSG00000130699	6874.0	TAF4		ChroRemod	FLJ41943;TAF2C;TAF2C1;TAF4A;TAFII130;TAFII135
ENSG00000130726	10155.0	TRIM28		ChroRemod	FLJ29029;KAP1;RNF96;TF1B;TIF1B
ENSG00000130758	4294.0	MAP3K10		ChroRemod	MEKK10;MLK2;MST
ENSG00000131233	81025.0	GJA9		ChroRemod	CX58;CX59;GJA10;MGC50985
ENSG00000131263	51132.0	RLIM		ChroRemod	DKFZp686N06224;FLJ25923;FLJ41093;FLJ42887;FLJ45986;MGC15161;NY-REN-43;RNF12
ENSG00000132274	10346.0	TRIM22		ChroRemod	GPSTAF50;RNF94;STAF50
ENSG00000132341	5901.0	RAN		ChroRemod	ARA24;Gsp1;TC4
ENSG00000132382	10514.0	MYBBP1A		ChroRemod	FLJ37886;P160;PAP2
ENSG00000132522	2874.0	GPS2		ChroRemod	AMF-1;MGC104294;MGC119287;MGC119288;MGC119289
ENSG00000133111	5994.0	RFXAP		ChroRemod	-
ENSG00000133639	694.0	BTG1		ChroRemod	-
ENSG00000133997	10001.0	MED6		ChroRemod	NY-REN-28
ENSG00000134058	1022.0	CDK7		ChroRemod	CAK1;CDKN7;MO15;STK1;p39MO15
ENSG00000135144	1840.0	DTX1		ChroRemod	hDx-1
ENSG00000135801	27097.0	TAF5L		ChroRemod	PAF65B
ENSG00000136146	29079.0	MED4		ChroRemod	ARC36;DRIP36;FLJ10956;HSPC126;TRAP36;VDRIP
ENSG00000136603	6498.0	SKIL		ChroRemod	SNO;SnoA;SnoI;SnoN
ENSG00000136715	79595.0	SAP130		ChroRemod	FLJ12761
ENSG00000137693	10413.0	YAP1		ChroRemod	YAP;YAP2;YAP65;YKI
ENSG00000138002	26160.0	IFT172		ChroRemod	DKFZp434A163;KIAA1179;SLB;osm-1;wim
ENSG00000138293	8031.0	NCOA4		ChroRemod	ARA70;DKFZp762E1112;ELE1;PTC3;RFG
ENSG00000138386	4664.0	NAB1		ChroRemod	-
ENSG00000138433	9541.0	CIR1		ChroRemod	CIR
ENSG00000138685	2247.0	FGF2		ChroRemod	BFGF;FGFB;HBGF-2
ENSG00000139154	121536.0	AEBP2		ChroRemod	MGC17922
ENSG00000140307	2958.0	GTF2A2		ChroRemod	HsT18745;TF2A2;TFIIA
ENSG00000140350	8125.0	ANP32A		ChroRemod	C15orf1;I1PP2A;LANP;MAPM;MGC119787;MGC150373;PHAP1;PHAPI;PP32
ENSG00000140396	10499.0	NCOA2		ChroRemod	GRIP1;KAT13C;MGC138808;NCoA-2;SRC2;TIF2;bHLHe75
ENSG00000140464	5371.0	PML		ChroRemod	MYL;PP8675;RNF71;TRIM19
ENSG00000140682	7041.0	TGFB1I1		ChroRemod	ARA55;HIC-5;HIC5;TSC-5
ENSG00000140743	1039.0	CDR2		ChroRemod	CDR62;Yo
ENSG00000141380	6760.0	SS18		ChroRemod	MGC116875;SSXT;SYT
ENSG00000142453	10498.0	CARM1		ChroRemod	PRMT4
ENSG00000142655	5195.0	PEX14		ChroRemod	MGC12767;NAPP2;Pex14p;dJ734G22.2
ENSG00000142684	51042.0	ZNF593		ChroRemod	ZT86
ENSG00000142867	8915.0	BCL10		ChroRemod	CARMEN;CIPER;CLAP;c-E10;mE10
ENSG00000143013	8543.0	LMO4		ChroRemod	-
ENSG00000143162	8804.0	CREG1		ChroRemod	CREG
ENSG00000143164	55827.0	DCAF6		ChroRemod	1200006M05Rik;ARCAP;FLJ23798;IQWD1;MSTP055;NRIP;PC326
ENSG00000143258	27005.0	USP21		ChroRemod	MGC3394;USP16;USP23
ENSG00000143514	7159.0	TP53BP2		ChroRemod	53BP2;ASPP2;BBP;P53BP2;PPP1R13A
ENSG00000144021	9391.0	CIAO1		ChroRemod	CIA1;WDR39
ENSG00000144747	7110.0	TMF1		ChroRemod	ARA160;TMF
ENSG00000146109	29777.0	ABT1		ChroRemod	hABT1
ENSG00000146232	4794.0	NFKBIE		ChroRemod	IKBE
ENSG00000147130	9203.0	ZMYM3		ChroRemod	DXS6673E;KIAA0385;MYM;XFIM;ZNF198L2;ZNF261
ENSG00000147133	6872.0	TAF1		ChroRemod	BA2R;CCG1;CCGS;DYT3;DYT3/TAF1;KAT4;N-TAF1;NSCL2;OF;P250;TAF2A;TAFII250;XDP
ENSG00000147394	7739.0	ZNF185		ChroRemod	-
ENSG00000148677	27063.0	ANKRD1		ChroRemod	ALRP;C-193;CARP;CVARP;MCARP;bA320F15.2
ENSG00000149308	4863.0	NPAT		ChroRemod	E14;p220
ENSG00000150459	10284.0	SAP18		ChroRemod	2HOR0202;MGC27131;SAP18P
ENSG00000152382	117143.0	TADA1		ChroRemod	ADA1;HFI1;RP1-9E21.4;STAF42;TADA1L;hADA1
